
0.206251 ( 20 ) precision 0.647986  recall 0.654284  f-micro 0.651120 
0.204464 ( 20 ) precision 0.647887  recall 0.654264  f-micro 0.651060 
0.203663 ( 20 ) precision 0.647887  recall 0.654289  f-micro 0.651072 
0.203856 ( 20 ) precision 0.647975  recall 0.654283  f-micro 0.651114 
0.203596 ( 20 ) precision 0.648000  recall 0.654317  f-micro 0.651143 
0.202207 ( 20 ) precision 0.648016  recall 0.654344  f-micro 0.651165 
0.201308 ( 20 ) precision 0.647993  recall 0.654388  f-micro 0.651175 
0.203862 ( 20 ) precision 0.647824  recall 0.654473  f-micro 0.651132 
0.203397 ( 20 ) precision 0.647574  recall 0.654563  f-micro 0.651050 
0.206771 ( 20 ) precision 0.647570  recall 0.654640  f-micro 0.651086 
0.205939 ( 20 ) precision 0.647421  recall 0.654698  f-micro 0.651039 
0.208667 ( 20 ) precision 0.647283  recall 0.654750  f-micro 0.650995 
0.205298 ( 20 ) precision 0.647063  recall 0.654793  f-micro 0.650905 
0.206953 ( 20 ) precision 0.646838  recall 0.654839  f-micro 0.650814 
0.208350 ( 20 ) precision 0.646839  recall 0.654894  f-micro 0.650842 
0.205502 ( 20 ) precision 0.646831  recall 0.654925  f-micro 0.650853 
0.208516 ( 20 ) precision 0.646874  recall 0.654919  f-micro 0.650872 
0.207727 ( 20 ) precision 0.646969  recall 0.654848  f-micro 0.650884 
0.206070 ( 20 ) precision 0.647060  recall 0.654804  f-micro 0.650909 
0.206279 ( 20 ) precision 0.647153  recall 0.654772  f-micro 0.650940 
0.204786 ( 20 ) precision 0.647272  recall 0.654723  f-micro 0.650977 
0.206320 ( 20 ) precision 0.647395  recall 0.654683  f-micro 0.651018 
0.205995 ( 20 ) precision 0.647504  recall 0.654655  f-micro 0.651060 
0.207125 ( 20 ) precision 0.647572  recall 0.654643  f-micro 0.651088 
0.205283 ( 20 ) precision 0.647736  recall 0.654550  f-micro 0.651125 
0.202463 ( 20 ) precision 0.647841  recall 0.654458  f-micro 0.651133 
0.204531 ( 20 ) precision 0.647998  recall 0.654364  f-micro 0.651166 
0.204582 ( 20 ) precision 0.648027  recall 0.654322  f-micro 0.651159 
0.203751 ( 20 ) precision 0.648163  recall 0.654242  f-micro 0.651188 
0.203277 ( 20 ) precision 0.648324  recall 0.654126  f-micro 0.651212 
0.204329 ( 20 ) precision 0.648438  recall 0.654041  f-micro 0.651227 
0.202593 ( 20 ) precision 0.648423  recall 0.653946  f-micro 0.651173 
0.204244 ( 20 ) precision 0.648557  recall 0.653879  f-micro 0.651208 
0.206771 ( 20 ) precision 0.648605  recall 0.653808  f-micro 0.651196 
0.205433 ( 20 ) precision 0.648495  recall 0.653729  f-micro 0.651101 
0.205074 ( 20 ) precision 0.648599  recall 0.653652  f-micro 0.651116 
0.205008 ( 20 ) precision 0.648613  recall 0.653616  f-micro 0.651105 
0.202694 ( 20 ) precision 0.648533  recall 0.653603  f-micro 0.651058 
0.205692 ( 20 ) precision 0.648387  recall 0.653608  f-micro 0.650987 
0.207669 ( 20 ) precision 0.648473  recall 0.653568  f-micro 0.651011 
0.206139 ( 20 ) precision 0.648590  recall 0.653513  f-micro 0.651042 
0.206714 ( 20 ) precision 0.648701  recall 0.653472  f-micro 0.651078 
0.204177 ( 20 ) precision 0.648791  recall 0.653424  f-micro 0.651100 
0.205890 ( 20 ) precision 0.648878  recall 0.653405  f-micro 0.651133 
0.203841 ( 20 ) precision 0.648935  recall 0.653369  f-micro 0.651145 
0.207994 ( 20 ) precision 0.649001  recall 0.653385  f-micro 0.651185 
0.205504 ( 20 ) precision 0.648887  recall 0.653402  f-micro 0.651137 
0.208365 ( 20 ) precision 0.648927  recall 0.653415  f-micro 0.651163 
0.208592 ( 20 ) precision 0.648955  recall 0.653430  f-micro 0.651185 
0.208980 ( 20 ) precision 0.648862  recall 0.653490  f-micro 0.651168 
0.207658 ( 20 ) precision 0.648684  recall 0.653552  f-micro 0.651109 
0.205865 ( 20 ) precision 0.648740  recall 0.653539  f-micro 0.651131 
0.208525 ( 20 ) precision 0.648825  recall 0.653556  f-micro 0.651182 
0.206654 ( 20 ) precision 0.648927  recall 0.653539  f-micro 0.651225 
0.202958 ( 20 ) precision 0.649015  recall 0.653498  f-micro 0.651249 
0.205194 ( 20 ) precision 0.649106  recall 0.653479  f-micro 0.651285 
0.202523 ( 20 ) precision 0.649158  recall 0.653436  f-micro 0.651290 
0.203513 ( 20 ) precision 0.649254  recall 0.653385  f-micro 0.651313 
0.205293 ( 20 ) precision 0.649326  recall 0.653393  f-micro 0.651353 
0.202528 ( 20 ) precision 0.649404  recall 0.653343  f-micro 0.651367 
0.202431 ( 20 ) precision 0.649421  recall 0.653319  f-micro 0.651364 
0.205580 ( 20 ) precision 0.649489  recall 0.653310  f-micro 0.651394 
0.205270 ( 20 ) precision 0.649546  recall 0.653288  f-micro 0.651412 
0.207151 ( 20 ) precision 0.649585  recall 0.653268  f-micro 0.651421 
0.206543 ( 20 ) precision 0.649605  recall 0.653260  f-micro 0.651427 
0.205548 ( 20 ) precision 0.649666  recall 0.653226  f-micro 0.651441 
0.206139 ( 20 ) precision 0.649744  recall 0.653217  f-micro 0.651476 
0.207235 ( 20 ) precision 0.649798  recall 0.653215  f-micro 0.651502 
0.205737 ( 20 ) precision 0.649875  recall 0.653219  f-micro 0.651543 
0.208563 ( 20 ) precision 0.649922  recall 0.653238  f-micro 0.651576 
0.204922 ( 20 ) precision 0.649880  recall 0.653236  f-micro 0.651554 
0.209067 ( 20 ) precision 0.649942  recall 0.653257  f-micro 0.651595 
0.206550 ( 20 ) precision 0.650015  recall 0.653246  f-micro 0.651627 
0.207649 ( 20 ) precision 0.650097  recall 0.653269  f-micro 0.651679 
0.205480 ( 20 ) precision 0.650156  recall 0.653211  f-micro 0.651680 
0.206303 ( 20 ) precision 0.650093  recall 0.653191  f-micro 0.651639 
0.206648 ( 20 ) precision 0.650098  recall 0.653207  f-micro 0.651649 
0.205074 ( 20 ) precision 0.649957  recall 0.653234  f-micro 0.651591 
0.206513 ( 20 ) precision 0.649924  recall 0.653280  f-micro 0.651597 
0.204164 ( 20 ) precision 0.649854  recall 0.653268  f-micro 0.651556 
0.208001 ( 20 ) precision 0.649702  recall 0.653317  f-micro 0.651504 
0.207445 ( 20 ) precision 0.649518  recall 0.653351  f-micro 0.651428 
0.204247 ( 20 ) precision 0.649488  recall 0.653382  f-micro 0.651429 
0.204561 ( 20 ) precision 0.649509  recall 0.653391  f-micro 0.651444 
0.205158 ( 20 ) precision 0.649542  recall 0.653410  f-micro 0.651470 
0.208426 ( 20 ) precision 0.649548  recall 0.653423  f-micro 0.651480 
0.209552 ( 20 ) precision 0.649627  recall 0.653436  f-micro 0.651526 
0.209993 ( 20 ) precision 0.649669  recall 0.653456  f-micro 0.651557 
0.210043 ( 20 ) precision 0.649637  recall 0.653484  f-micro 0.651555 
0.211380 ( 20 ) precision 0.649624  recall 0.653520  f-micro 0.651566 
0.205121 ( 20 ) precision 0.649622  recall 0.653534  f-micro 0.651572 
0.205459 ( 20 ) precision 0.649601  recall 0.653526  f-micro 0.651557 
0.203703 ( 20 ) precision 0.649539  recall 0.653538  f-micro 0.651532 
0.202590 ( 20 ) precision 0.649312  recall 0.653565  f-micro 0.651432 
0.202958 ( 20 ) precision 0.649312  recall 0.653541  f-micro 0.651420 
0.202848 ( 20 ) precision 0.649318  recall 0.653527  f-micro 0.651416 
0.204204 ( 20 ) precision 0.649268  recall 0.653545  f-micro 0.651399 
0.201717 ( 20 ) precision 0.649161  recall 0.653532  f-micro 0.651339 
0.202319 ( 20 ) precision 0.649213  recall 0.653511  f-micro 0.651355 
0.200447 ( 20 ) precision 0.649151  recall 0.653491  f-micro 0.651314 
0.206372 ( 20 ) precision 0.649183  recall 0.653473  f-micro 0.651321 
0.204003 ( 20 ) precision 0.649205  recall 0.653432  f-micro 0.651311 
0.205809 ( 20 ) precision 0.649256  recall 0.653391  f-micro 0.651317 
0.205583 ( 20 ) precision 0.649272  recall 0.653401  f-micro 0.651330 
0.204198 ( 20 ) precision 0.649204  recall 0.653408  f-micro 0.651299 
0.205721 ( 20 ) precision 0.649266  recall 0.653358  f-micro 0.651306 
0.205050 ( 20 ) precision 0.649344  recall 0.653323  f-micro 0.651327 
0.206673 ( 20 ) precision 0.649371  recall 0.653316  f-micro 0.651337 
0.206753 ( 20 ) precision 0.649412  recall 0.653285  f-micro 0.651342 
0.206646 ( 20 ) precision 0.649423  recall 0.653283  f-micro 0.651347 
0.205544 ( 20 ) precision 0.649448  recall 0.653311  f-micro 0.651374 
0.205186 ( 20 ) precision 0.649443  recall 0.653345  f-micro 0.651388 
0.205674 ( 20 ) precision 0.649498  recall 0.653349  f-micro 0.651418 
0.200774 ( 20 ) precision 0.649502  recall 0.653368  f-micro 0.651429 
0.204403 ( 20 ) precision 0.649553  recall 0.653379  f-micro 0.651460 
0.204059 ( 20 ) precision 0.649526  recall 0.653392  f-micro 0.651453 
0.202767 ( 20 ) precision 0.649569  recall 0.653341  f-micro 0.651450 
0.201077 ( 20 ) precision 0.649584  recall 0.653298  f-micro 0.651436 
0.201954 ( 20 ) precision 0.649629  recall 0.653263  f-micro 0.651441 
