
-------------------- Start --------------------

---------------------------------
Thresh 	 F_score
0.247331 	 0.301075
0.262980 	 0.272727
0.099181 	 0.263158
0.262427 	 0.000000
0.258771 	 1.000000
0.433617 	 1.000000
0.145512 	 0.765432
0.211514 	 0.000000
0.000000 	 0.000000
---------
0.505345 ( 51 ) precision 0.694896  recall 0.599994  f-micro 0.643967 
---------

---------------------------------
Thresh 	 F_score
0.328656 	 0.923345
0.312349 	 1.000000
0.255733 	 1.000000
0.270866 	 0.000000
0.213616 	 1.000000
0.437092 	 0.000000
0.214694 	 0.000000
0.205607 	 1.000000
0.103628 	 0.000000
0.266683 	 0.847682
0.363995 	 1.000000
0.432523 	 1.000000
0.374943 	 0.028571
0.130616 	 0.000000
0.361609 	 1.000000
0.246012 	 0.333333
0.374286 	 1.000000
0.168150 	 0.000000
0.499030 	 1.000000
0.286630 	 1.000000
0.283962 	 0.367347
0.231641 	 1.000000
0.096457 	 0.000000
0.160726 	 0.000000
0.340089 	 0.268222
0.503731 	 1.000000
0.195368 	 1.000000
0.046573 	 0.000000
0.264605 	 1.000000
0.409779 	 1.000000
0.317958 	 0.157895
0.281949 	 0.253968
0.468779 	 0.000000
0.191862 	 1.000000
0.163112 	 0.000000
0.198934 	 0.167742
0.281647 	 0.453012
0.252744 	 0.000000
0.205189 	 1.000000
0.246419 	 1.000000
0.379010 	 0.000000
0.057653 	 0.000000
0.200327 	 0.581818
0.328395 	 0.225000
0.231287 	 0.250000
0.098941 	 0.294118
0.262428 	 0.000000
0.258772 	 1.000000
0.433619 	 1.000000
0.140219 	 0.750000
0.211515 	 0.000000
0.000000 	 0.000000
---------
0.507883 ( 51 ) precision 0.695504  recall 0.600177  f-micro 0.644334 
---------

---------------------------------
Thresh 	 F_score
0.277711 	 0.917346
0.312349 	 1.000000
0.255661 	 1.000000
0.270866 	 0.000000
0.213631 	 1.000000
0.437093 	 0.000000
0.214705 	 0.000000
0.205600 	 1.000000
0.253513 	 0.000000
0.277901 	 0.863946
0.363996 	 1.000000
0.432524 	 1.000000
0.338675 	 0.083333
0.139764 	 0.000000
0.361610 	 1.000000
0.248332 	 0.363636
0.374286 	 1.000000
0.168150 	 0.000000
0.499031 	 1.000000
0.286630 	 1.000000
0.299586 	 0.405797
0.231911 	 1.000000
0.090162 	 0.000000
0.210831 	 0.000000
0.350668 	 0.279883
0.503731 	 1.000000
0.195369 	 1.000000
0.046209 	 0.000000
0.264606 	 1.000000
0.409779 	 1.000000
0.300944 	 0.137931
0.280064 	 0.246154
0.468780 	 0.000000
0.201382 	 1.000000
0.163135 	 0.000000
0.188312 	 0.179487
0.364000 	 0.373984
0.247739 	 0.000000
0.205195 	 1.000000
0.246419 	 1.000000
0.391432 	 0.000000
0.055563 	 0.000000
0.211901 	 0.581818
0.283068 	 0.258065
0.214922 	 0.166667
0.110658 	 0.258065
0.262428 	 0.000000
0.258772 	 1.000000
0.433620 	 1.000000
0.136832 	 0.775000
0.211516 	 0.000000
0.000000 	 0.000000
---------
0.507669 ( 51 ) precision 0.696506  recall 0.599529  f-micro 0.644390 
---------
